NatDex;Pokemon;HP;Atk;Def;SpA;SpD;Spe;Total;Type I;Type II;Ability I;Ability II;Hidden Ability;EV Worth;Gender;Egg Group I;Egg Group II;Catch;Evolve;Unnamed: 20;Is_Mega;Has_Evolution;Is_Dual_Type;Type_I_encoded;Type_II_encoded;Type_Bug;Type_Dark;Type_Dragon;Type_Electric;Type_Fairy;Type_Fighting;Type_Fire;Type_Flying;Type_Ghost;Type_Grass;Type_Ground;Type_Ice;Type_Normal;Type_Poison;Type_Psychic;Type_Rock;Type_Steel;Type_Water;vs_Normal;vs_Fire;vs_Water;vs_Electric;vs_Grass;vs_Ice;vs_Fighting;vs_Poison;vs_Ground;vs_Flying;vs_Psychic;vs_Bug;vs_Rock;vs_Ghost;vs_Dragon;vs_Dark;vs_Steel;vs_Fairy;n_weaknesses;n_resistances;n_immunities;n_x4_weaknesses;defensive_score_type;Bulk;Offensive_Score;Defensive_Score;Physical_Bias;Speed_Class;Catch_numeric;Catch_Difficulty
716.0;Xerneas;126;131;95;131;98;99;680.0;Fairy;;Fairy Aura;;;3 HP;;-;;45;N;;False;0;0;4;12;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.5;1.0;3;3;0;0;0;319;131.0;10.633.333.333.333.300;0;Average;45.0;210.0
717.0;Yveltal;126;131;95;131;98;99;680.0;Dark;Flying;Dark Aura;;;3 HP;;-;;45;N;;False;0;1;1;7;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;0.5;2.0;1.0;0.5;1.0;0.5;4;4;0;0;0;319;131.0;10.633.333.333.333.300;0;Average;45.0;210.0
718.0;Mega Zygarde;216;70;91;216;85;100;778.0;Ground;Dragon;;;;;;;;;;;True;0;1;10;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.5;1.0;1.0;2.0;1.0;0.0;1.0;0.5;2.0;1.0;2.0;1.0;1.0;0.0;4;4;2;0;4;392;143.0;13.066.666.666.666.600;-146;Fast;;128.0
718.0;Zygarde 10%;54;100;71;61;85;115;486.0;Ground;Dragon;Aura Break;P. Construct;;3 HP;Neutral;;;;N;;False;0;1;10;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.5;1.0;1.0;2.0;1.0;0.0;1.0;0.5;2.0;1.0;2.0;1.0;1.0;0.0;4;4;2;0;4;210;80.5;70.0;39;Fast;;128.0
718.0;Zygarde 100%;216;100;121;91;95;85;708.0;Ground;Dragon;Power Construct;;;3 Hp;Neutral;;;;N;;False;0;1;10;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.5;1.0;1.0;2.0;1.0;0.0;1.0;0.5;2.0;1.0;2.0;1.0;1.0;0.0;4;4;2;0;4;432;95.5;144.0;9;Average;;128.0
718.0;Zygarde 50%;108;100;121;81;95;95;600.0;Dragon;Ground;Aura Break;Power Construct;;3 HP;;-;;3;N;;False;0;1;2;10;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.5;1.0;1.0;2.0;1.0;0.0;1.0;0.5;2.0;1.0;2.0;1.0;1.0;0.0;4;4;2;0;4;324;90.5;108.0;19;Average;3.0;252.0
719.0;Diancie;50;100;150;100;150;50;600.0;Rock;Fairy;Clear Body;;;1 Def, 2 SpD;;-;;3;N;;False;0;1;15;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;0.5;2.0;1.0;2.0;1.0;1.0;2.0;2.0;0.25;1.0;5;3;0;0;-2;350;100.0;11.666.666.666.666.600;0;Slow;3.0;252.0
719.0;Mega Diance;50;160;110;160;110;110;700.0;Rock;Fairy;Magic Bounce;;;;;;;;;;True;0;1;15;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;0.5;2.0;1.0;2.0;1.0;1.0;2.0;2.0;0.25;1.0;5;3;0;0;-2;270;160.0;90.0;0;Fast;;128.0
720.0;Hoopa (C);80;110;60;150;130;70;600.0;Psychic;Ghost;Magician;;;3 SpA;;-;;3;N;;False;0;1;14;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;0.5;1.0;3;3;2;0;4;270;130.0;90.0;-40;Average;3.0;252.0
720.0;Hoopa (U);80;160;60;170;130;80;680.0;Psychic;Dark;Magician;;;3 SpA;Neutral;;;;N;;False;0;1;14;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;0.5;0.5;2;3;1;0;3;270;165.0;90.0;-10;Average;;128.0
721.0;Volcanion;80;110;120;130;90;70;600.0;Fire;Water;Water Absorb;;;3 SpA;;-;;3;N;;False;0;1;6;18;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.25;1.0;1.0;2.0;1.0;1.0;2.0;1.0;1.0;2.0;1.0;1.0;0.25;1.0;2.0;1.0;4;2;0;0;-2;290;120.0;9.666.666.666.666.660;-20;Average;3.0;252.0
722.0;Rowlet;68;55;55;50;50;42;320.0;Grass;Flying;Overgrow;;Long Reach;1 HP;M (87.5%);Flying;;45;;;False;0;1;9;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;0.5;1.0;1.0;2.0;0.5;2.0;0.5;1.0;1.0;1.0;1.0;0.5;1.0;0.5;1.0;3;6;0;0;3;173;52.5;57.666.666.666.666.600;5;Very Slow;45.0;210.0
723.0;Dartrix;78;75;75;70;70;52;420.0;Grass;Flying;Overgrow;;Long Reach;2 HP;M (87.5%);Flying;;45;Level 17;;False;1;1;9;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;0.5;1.0;1.0;2.0;0.5;2.0;0.5;1.0;1.0;1.0;1.0;0.5;1.0;0.5;1.0;3;6;0;0;3;223;72.5;7.433.333.333.333.330;5;Slow;45.0;210.0
724.0;Decidueye;78;107;75;100;100;70;530.0;Grass;Ghost;Overgrow;;Long Reach;3 Atk;M (87.5%);Flying;;45;Level 34;;False;1;1;9;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;2.0;1.0;0.5;1.0;1.0;0.5;2.0;0.5;2.0;0.5;2.0;2.0;0.5;0.5;0.5;1.0;5;9;1;0;6;253;103.5;8.433.333.333.333.330;7;Average;45.0;210.0
724.0;Decidueye-Hisuian;88;112;80;95;95;60;530.0;Grass;Fighting;Overgrow;;Long Reach;3 Atk;M (87.5%);Flying;;;Level 36 (Hisui Only);;False;1;1;9;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;2.0;1.0;0.5;2.0;1.0;0.25;2.0;0.25;0.5;0.25;4.0;0.0;0.5;2.0;1.0;0.5;6;9;1;1;5;263;103.5;8.766.666.666.666.660;17;Slow;;128.0
725.0;Litten;45;65;40;60;40;70;320.0;Fire;;Blaze;;Intimidate;1 Spd;M (87.5%);Field;;45;;;False;0;0;6;12;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;2.0;1.0;4;4;0;0;0;125;62.5;41.666.666.666.666.600;5;Average;45.0;210.0
726.0;Torracat;65;85;50;80;50;90;420.0;Fire;;Blaze;;Intimidate;2 Spd;M (87.5%);Field;;45;Level 17;;False;1;0;6;12;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;2.0;1.0;4;4;0;0;0;165;82.5;55.0;5;Average;45.0;210.0
727.0;Incineroar;95;115;90;80;90;60;530.0;Fire;Dark;Blaze;;Intimidate;3 Atk;M (87.5%);Field;;45;Level 34;;False;1;1;6;1;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;1.0;2.0;2.0;0.5;1.0;1.0;1.0;2.0;2.0;0.5;2.0;0.5;0.5;2.0;0.5;6;7;0;0;1;275;97.5;9.166.666.666.666.660;35;Slow;45.0;210.0
728.0;Popplio;50;54;54;66;56;40;320.0;Water;;Torrent;;Liquid Voice;1 SpA;M (87.5%);Water 1;Field;45;;;False;0;0;17;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;1.0;1.0;3;3;0;0;0;160;60.0;53.333.333.333.333.300;-12;Very Slow;45.0;210.0
729.0;Brionne;60;69;69;91;81;50;420.0;Water;;Torrent;;Liquid Voice;2 SpA;M (87.5%);Water 1;Field;45;Level 17;;False;1;0;17;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;1.0;1.0;3;3;0;0;0;210;80.0;70.0;-22;Slow;45.0;210.0
730.0;Primarina;80;74;74;126;116;60;530.0;Water;Fairy;Torrent;;Liquid Voice;3 SpA;M (87.5%);Water 1;Field;45;Level 34;;False;1;1;17;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;1.0;0.5;1.0;2.0;0.5;2.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;0.5;1.0;4;4;0;0;0;270;100.0;90.0;-52;Slow;45.0;210.0
731.0;Pikipek;35;75;30;30;30;65;265.0;Normal;Flying;Keen Eye;Skill Link;Pickup;1 Atk;Neutral;Flying;;255;;;False;0;1;12;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;0.5;0.0;1.0;1.0;1.0;1.0;3;3;1;0;2;95;52.5;31.666.666.666.666.600;45;Slow;255.0;0.0
732.0;Trumbeak;55;85;50;40;50;75;355.0;Normal;Flying;Keen Eye;Skill Link;Pickup;2 Atk;Neutral;Flying;;120;Level 14;;False;1;1;12;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;0.5;0.0;1.0;1.0;1.0;1.0;3;3;1;0;2;155;62.5;51.666.666.666.666.600;45;Average;120.0;135.0
733.0;Toucannon;80;120;75;75;75;60;485.0;Normal;Flying;Keen Eye;Skill Link;Sheer Force;3 Atk;Neutral;Flying;;45;Level 28;;False;1;1;12;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;0.5;0.0;1.0;1.0;1.0;1.0;3;3;1;0;2;230;97.5;7.666.666.666.666.660;45;Slow;45.0;210.0
734.0;Yungoos;48;70;30;30;30;45;253.0;Normal;;Stakeout;Strong Jaw;Adaptability;1 Atk;Neutral;Field;;255;;;False;0;0;12;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0;1;1;0;3;108;50.0;36.0;40;Very Slow;255.0;0.0
735.0;Gumshoos;88;110;60;55;60;45;418.0;Normal;;Stakeout;Strong Jaw;Adaptability;2 Atk;Neutral;Field;;127;Level 20, Day;;False;1;0;12;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0;1;1;0;3;208;82.5;6.933.333.333.333.330;55;Very Slow;127.0;128.0
736.0;Grubbin;47;62;45;55;45;46;300.0;Bug;;Swarm;;;1 Atk;Neutral;Bug;;255;;;False;0;0;0;12;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;2.0;1.0;0.5;0.5;1.0;0.5;2.0;1.0;1.0;0.5;1.0;2.0;0.5;0.5;3;7;0;0;4;137;58.5;45.666.666.666.666.600;7;Very Slow;255.0;0.0
737.0;Charjabug;57;82;95;55;75;36;400.0;Bug;;Battery;;;2 Def;Neutral;Bug;;120;Level 20;;False;1;0;0;12;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;1.0;2.0;1.0;0.5;0.5;1.0;0.5;2.0;1.0;1.0;0.5;1.0;2.0;0.5;0.5;3;7;0;0;4;227;68.5;7.566.666.666.666.660;27;Very Slow;120.0;135.0
738.0;Vikavolt;77;70;90;145;75;43;500.0;Bug;Electric;Levitate;;;3 SpA;Neutral;Bug;;45;Magnet Field or Thunderstone;;False;1;1;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;2.0;0.5;1.0;1.0;0.5;0.5;0.0;1.0;2.0;1.0;1.0;0.5;0.5;2.0;0.5;0.5;3;9;1;0;8;242;107.5;8.066.666.666.666.660;-75;Very Slow;45.0;210.0
739.0;Crabrawler;47;82;57;42;47;63;338.0;Fighting;;Hyper Cutter;Iron Fist;Anger Point;1 Atk;Neutral;Water 3;;255;;;False;0;0;5;12;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;0.5;0.5;0.5;2.0;0.0;1.0;2.0;2.0;0.5;5;6;1;0;3;151;62.0;50.333.333.333.333.300;40;Slow;255.0;0.0
740.0;Crabominable;97;132;77;62;67;43;478.0;Fighting;Ice;Hyper Cutter;Iron Fist;Anger Point;2 Atk;Neutral;Water 3;;60;Level up in Mount Lanakila;;False;1;1;5;11;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;0.5;1.0;2.0;1.0;1.0;0.5;2.0;1.0;0.5;0.5;2.0;0.0;2.0;2.0;1.0;0.5;6;7;1;0;3;241;97.0;8.033.333.333.333.330;70;Very Slow;60.0;195.0
740.0;Mega Crabominable;97;157;122;62;107;33;578.0;Fighting;Ice;Iron Fist;;;;;;;;;;True;0;1;5;11;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;0.5;1.0;2.0;1.0;1.0;0.5;2.0;1.0;0.5;0.5;2.0;0.0;2.0;2.0;1.0;0.5;6;7;1;0;3;326;109.5;10.866.666.666.666.600;95;Very Slow;;128.0
741.0;Baile Oricorio;75;70;70;98;70;93;476.0;Fire;Flying;Dancer;;;2 SpA;F (75%);;;;N;;False;0;1;6;7;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.5;0.5;4.0;2.0;2.0;1.0;1.0;1.0;1.0;4.0;0.25;1.0;0.5;1.0;2.0;1.0;5;5;0;2;0;215;84.0;7.166.666.666.666.660;-28;Average;;128.0
741.0;Pa'u Oricorio;75;70;70;98;70;93;476.0;Psychic;Flying;Dancer;;;2 SpA;F (75%);;;;N;;False;0;1;14;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;2.0;1.0;4.0;2.0;1.0;1.0;0.5;2.0;0.5;1.0;1.0;0.0;0.5;1.0;4;5;1;1;3;215;84.0;7.166.666.666.666.660;-28;Average;;128.0
741.0;Pom Oricorio;75;70;70;98;70;93;476.0;Electric;Flying;Dancer;;;2 SpA;F (75%);Flying;;45;N;;False;0;1;3;7;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.25;1.0;1.0;2.0;1.0;0.0;2.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;4;4;1;0;2;215;84.0;7.166.666.666.666.660;-28;Average;45.0;210.0
741.0;Sen. Oricorio;75;70;70;98;70;93;476.0;Ghost;Flying;Dancer;;;2 SpA;F (75%);;;;N;;False;0;1;8;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;0.5;2.0;1.0;0.5;1.0;1.0;5;4;1;0;1;215;84.0;7.166.666.666.666.660;-28;Average;;128.0
742.0;Cutiefly;40;45;40;55;40;84;304.0;Bug;Fairy;Honey Gather;Sheild Dust;Sweet Veil;1 Spd;Neutral;Bug;Fairy;190;;;False;0;1;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;1.0;1.0;2.0;1.0;1.0;0.25;1.0;0.5;2.0;1.0;1.0;0.5;2.0;4.0;0.25;0.5;4;6;0;1;2;120;50.0;40.0;-10;Average;190.0;65.0
743.0;Ribombee;60;55;60;95;70;124;464.0;Bug;Fairy;Honey Gather;Sheild Dust;Sweet Veil;2 Spd;Neutral;Bug;Fairy;75;Level 25;;False;1;1;0;4;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;1.0;1.0;2.0;1.0;1.0;0.25;1.0;0.5;2.0;1.0;1.0;0.5;2.0;4.0;0.25;0.5;4;6;0;1;2;190;75.0;63.333.333.333.333.300;-40;Fast;75.0;180.0
744.0;Dusk Rockruff;45;65;40;30;40;60;280.0;Rock;;Own Tempo;;;1 Atk;Neutral;;;;;;False;0;0;15;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;1.0;0.5;1.0;4;3;0;0;-1;125;47.5;41.666.666.666.666.600;35;Slow;;128.0
744.0;Rockruff;45;65;40;30;40;60;280.0;Rock;;Keen Eye;Vital Spirit;Steadfast;1 Atk;Neutral;Field;;190;;;False;0;0;15;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;1.0;0.5;1.0;4;3;0;0;-1;125;47.5;41.666.666.666.666.600;35;Slow;190.0;65.0
745.0;Day Lycanroc;75;115;65;55;65;112;487.0;Rock;;Keen Eye;Sand Rush;Steadfast;2 Atk;Neutral;Field;;90;Level 25, Day;;False;1;0;15;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;1.0;0.5;1.0;4;3;0;0;-1;205;85.0;6.833.333.333.333.330;60;Fast;90.0;165.0
745.0;Dusk Lycanroc;75;117;65;55;65;110;487.0;Rock;;Tough Claws;;;2 Atk;Neutral;;;;Own Tempo Level 25, 7-7:59pm;;False;1;0;15;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;1.0;0.5;1.0;4;3;0;0;-1;205;86.0;6.833.333.333.333.330;62;Fast;;128.0
745.0;Midnight Lycanroc;85;115;75;55;75;82;487.0;Rock;;Keen Eye;Vital Spirit;No Guard;2 Atk;Neutral;;;;Level 25 Night;;False;1;0;15;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;0.5;1.0;0.5;2.0;1.0;2.0;1.0;1.0;1.0;1.0;0.5;1.0;4;3;0;0;-1;235;85.0;7.833.333.333.333.330;60;Average;;128.0
746.0;S Wishiwashi;45;140;130;140;135;30;620.0;Water;;Schooling;;;1 HP;Neutral;;;;N;;False;0;0;17;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;1.0;1.0;3;3;0;0;0;310;140.0;10.333.333.333.333.300;0;Very Slow;;128.0
746.0;Wishiwashi;45;20;20;25;25;40;175.0;Water;;Schooling;;;1 HP;Neutral;Water 2;;60;N;;False;0;0;17;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.5;1.0;0.5;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;0.5;1.0;1.0;1.0;3;3;0;0;0;90;22.5;30.0;-5;Very Slow;60.0;195.0
747.0;Mareanie;50;53;62;43;52;45;305.0;Poison;Water;Merciless;Limber;Regenerator;1 Def;Neutral;Water 1;;190;;;False;0;1;13;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;0.5;1.0;0.0;2.0;3;5;1;0;4;164;48.0;54.666.666.666.666.600;10;Very Slow;190.0;65.0
748.0;Toxapex;50;63;152;53;142;35;495.0;Poison;Water;Merciless;Limber;Regenerator;2 Def;Neutral;Water 1;;75;Level 38;;False;1;1;13;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.5;1.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;1.0;2.0;0.5;0.5;1.0;0.0;2.0;3;5;1;0;4;344;58.0;11.466.666.666.666.600;10;Very Slow;75.0;180.0
749.0;Mudbray;70;100;70;45;55;45;385.0;Ground;;Own Tempo;Stamina;Inner Focus;1 Atk;Neutral;Field;;190;;;False;0;0;10;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.5;1.0;1.0;2.0;1.0;0.0;1.0;0.5;2.0;1.0;1.0;1.0;2.0;1.0;4;3;1;0;1;195;72.5;65.0;55;Very Slow;190.0;65.0
750.0;Mudsdale;100;125;100;55;85;35;500.0;Ground;;Own Tempo;Stamina;Inner Focus;2 Atk;Neutral;Field;;60;Level 30;;False;1;0;10;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.5;1.0;1.0;2.0;1.0;0.0;1.0;0.5;2.0;1.0;1.0;1.0;2.0;1.0;4;3;1;0;1;285;90.0;95.0;70;Very Slow;60.0;195.0
751.0;Dewpider;38;40;52;40;72;27;269.0;Water;Bug;Water Bubble;;Water Absorb;1 SpD;Neutral;Water 1;Bug;200;;;False;0;1;17;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;0.5;0.5;2.0;0.5;2.0;1.0;2.0;0.5;0.5;2.0;0.5;0.5;4;8;0;0;4;162;40.0;54.0;0;Very Slow;200.0;55.0
752.0;Araquanid;68;70;92;50;132;42;454.0;Water;Bug;Water Bubble;;Water Absorb;2 SpD;Neutral;Water 1;Bug;100;Level 22;;False;1;1;17;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.5;1.0;1.0;1.0;0.5;0.5;2.0;0.5;2.0;1.0;2.0;0.5;0.5;2.0;0.5;0.5;4;8;0;0;4;292;60.0;9.733.333.333.333.330;20;Very Slow;100.0;155.0
